,Dive_Site,Date,Day_of_Week,Time,Event,Current_Speed_(knots),Height (cm),Height (ft),Current_Station_Name,Current_Station_ID,Tide_Station_Name,Tide_Station_ID,Latitude,Longitude,Moon Illuminated
13793,Tacoma Narrows,10/30/24,Wednesday,2:18:00, flood,3.8,,,"THE NARROWS, NORTH",PUG3868,,,47.26533573,-122.5444392,0.04
13794,Tacoma Narrows,10/30/24,Wednesday,5:18:00, slack,0,,,"THE NARROWS, NORTH",PUG3869,,,47.26533573,-122.5444392,0.04
13795,Tacoma Narrows,10/30/24,Wednesday,5:25:00,High,,324,10.62,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.04
13796,Tacoma Narrows,10/30/24,Wednesday,8:06:00, ebb,-2.9,,,"THE NARROWS, NORTH",PUG3870,,,47.26533573,-122.5444392,0.04
13797,Tacoma Narrows,10/30/24,Wednesday,10:45:00,Low,,142,4.67,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.04
13798,Tacoma Narrows,10/30/24,Wednesday,11:12:00, slack,0,,,"THE NARROWS, NORTH",PUG3871,,,47.26533573,-122.5444392,0.04
13799,Tacoma Narrows,10/30/24,Wednesday,14:06:00, flood,3.5,,,"THE NARROWS, NORTH",PUG3872,,,47.26533573,-122.5444392,0.04
13800,Tacoma Narrows,10/30/24,Wednesday,16:39:00,High,,367,12.04,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.04
13801,Tacoma Narrows,10/30/24,Wednesday,17:00:00, slack,0,,,"THE NARROWS, NORTH",PUG3873,,,47.26533573,-122.5444392,0.04
13802,Tacoma Narrows,10/30/24,Wednesday,20:36:00, ebb,-4.6,,,"THE NARROWS, NORTH",PUG3874,,,47.26533573,-122.5444392,0.04
13803,Tacoma Narrows,10/30/24,Wednesday,23:19:00,Low,,21,0.69,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.04
13804,Tacoma Narrows,10/30/24,Wednesday,23:54:00, slack,0,,,"THE NARROWS, NORTH",PUG3875,,,47.26533573,-122.5444392,0.04
13841,Tacoma Narrows,10/31/24,Thursday,2:48:00, flood,4.3,,,"THE NARROWS, NORTH",PUG3876,,,47.26533573,-122.5444392,0.01
13842,Tacoma Narrows,10/31/24,Thursday,6:00:00, slack,0,,,"THE NARROWS, NORTH",PUG3877,,,47.26533573,-122.5444392,0.01
13843,Tacoma Narrows,10/31/24,Thursday,6:07:00,High,,343,11.25,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.01
13844,Tacoma Narrows,10/31/24,Thursday,8:48:00, ebb,-2.8,,,"THE NARROWS, NORTH",PUG3878,,,47.26533573,-122.5444392,0.01
13845,Tacoma Narrows,10/31/24,Thursday,11:23:00,Low,,168,5.51,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.01
13846,Tacoma Narrows,10/31/24,Thursday,11:48:00, slack,0,,,"THE NARROWS, NORTH",PUG3879,,,47.26533573,-122.5444392,0.01
13847,Tacoma Narrows,10/31/24,Thursday,14:30:00, flood,3.2,,,"THE NARROWS, NORTH",PUG3880,,,47.26533573,-122.5444392,0.01
13848,Tacoma Narrows,10/31/24,Thursday,16:58:00,High,,364,11.94,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.01
13849,Tacoma Narrows,10/31/24,Thursday,17:24:00, slack,0,,,"THE NARROWS, NORTH",PUG3881,,,47.26533573,-122.5444392,0.01
13850,Tacoma Narrows,10/31/24,Thursday,20:54:00, ebb,-4.8,,,"THE NARROWS, NORTH",PUG3882,,,47.26533573,-122.5444392,0.01
13851,Tacoma Narrows,10/31/24,Thursday,23:42:00,Low,,-4,-0.13,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.01
13887,Tacoma Narrows,11/1/24,Friday,0:24:00, slack,0,,,"THE NARROWS, NORTH",PUG3883,,,47.26533573,-122.5444392,0
13888,Tacoma Narrows,11/1/24,Friday,3:18:00, flood,4.6,,,"THE NARROWS, NORTH",PUG3884,,,47.26533573,-122.5444392,0
13889,Tacoma Narrows,11/1/24,Friday,6:46:00,High,,360,11.81,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0
13890,Tacoma Narrows,11/1/24,Friday,6:48:00, slack,0,,,"THE NARROWS, NORTH",PUG3885,,,47.26533573,-122.5444392,0
13891,Tacoma Narrows,11/1/24,Friday,9:30:00, ebb,-2.7,,,"THE NARROWS, NORTH",PUG3886,,,47.26533573,-122.5444392,0
13892,Tacoma Narrows,11/1/24,Friday,12:00:00,Low,,192,6.31,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0
13893,Tacoma Narrows,11/1/24,Friday,12:30:00, slack,0,,,"THE NARROWS, NORTH",PUG3887,,,47.26533573,-122.5444392,0
13894,Tacoma Narrows,11/1/24,Friday,14:54:00, flood,3,,,"THE NARROWS, NORTH",PUG3888,,,47.26533573,-122.5444392,0
13895,Tacoma Narrows,11/1/24,Friday,17:19:00,High,,359,11.79,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0
13896,Tacoma Narrows,11/1/24,Friday,17:42:00, slack,0,,,"THE NARROWS, NORTH",PUG3889,,,47.26533573,-122.5444392,0
13897,Tacoma Narrows,11/1/24,Friday,21:18:00, ebb,-4.9,,,"THE NARROWS, NORTH",PUG3890,,,47.26533573,-122.5444392,0
13933,Tacoma Narrows,11/2/24,Saturday,0:09:00,Low,,-24,-0.8,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.01
13934,Tacoma Narrows,11/2/24,Saturday,0:48:00, slack,0,,,"THE NARROWS, NORTH",PUG3891,,,47.26533573,-122.5444392,0.01
13935,Tacoma Narrows,11/2/24,Saturday,3:42:00, flood,5,,,"THE NARROWS, NORTH",PUG3892,,,47.26533573,-122.5444392,0.01
13936,Tacoma Narrows,11/2/24,Saturday,7:24:00, slack,0,,,"THE NARROWS, NORTH",PUG3893,,,47.26533573,-122.5444392,0.01
13937,Tacoma Narrows,11/2/24,Saturday,7:24:00,High,,374,12.27,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.01
13938,Tacoma Narrows,11/2/24,Saturday,10:06:00, ebb,-2.6,,,"THE NARROWS, NORTH",PUG3894,,,47.26533573,-122.5444392,0.01
13939,Tacoma Narrows,11/2/24,Saturday,12:38:00,Low,,214,7.01,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.01
13940,Tacoma Narrows,11/2/24,Saturday,13:06:00, slack,0,,,"THE NARROWS, NORTH",PUG3895,,,47.26533573,-122.5444392,0.01
13941,Tacoma Narrows,11/2/24,Saturday,15:30:00, flood,2.7,,,"THE NARROWS, NORTH",PUG3896,,,47.26533573,-122.5444392,0.01
13942,Tacoma Narrows,11/2/24,Saturday,17:42:00,High,,353,11.57,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.01
13943,Tacoma Narrows,11/2/24,Saturday,18:00:00, slack,0,,,"THE NARROWS, NORTH",PUG3897,,,47.26533573,-122.5444392,0.01
13944,Tacoma Narrows,11/2/24,Saturday,21:48:00, ebb,-4.9,,,"THE NARROWS, NORTH",PUG3898,,,47.26533573,-122.5444392,0.01
13980,Tacoma Narrows,11/3/24,Sunday,0:39:00,Low,,-39,-1.28,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.03
13981,Tacoma Narrows,11/3/24,Sunday,0:54:00, slack,0,,,"THE NARROWS, NORTH",PUG3899,,,47.26533573,-122.5444392,0.03
13982,Tacoma Narrows,11/3/24,Sunday,3:12:00, flood,5.2,,,"THE NARROWS, NORTH",PUG3900,,,47.26533573,-122.5444392,0.03
13983,Tacoma Narrows,11/3/24,Sunday,7:02:00,High,,384,12.59,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.03
13984,Tacoma Narrows,11/3/24,Sunday,7:06:00, slack,0,,,"THE NARROWS, NORTH",PUG3901,,,47.26533573,-122.5444392,0.03
13985,Tacoma Narrows,11/3/24,Sunday,9:42:00, ebb,-2.6,,,"THE NARROWS, NORTH",PUG3902,,,47.26533573,-122.5444392,0.03
13986,Tacoma Narrows,11/3/24,Sunday,12:18:00,Low,,231,7.58,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.03
13987,Tacoma Narrows,11/3/24,Sunday,12:54:00, slack,0,,,"THE NARROWS, NORTH",PUG3903,,,47.26533573,-122.5444392,0.03
13988,Tacoma Narrows,11/3/24,Sunday,15:06:00, flood,2.4,,,"THE NARROWS, NORTH",PUG3904,,,47.26533573,-122.5444392,0.03
13989,Tacoma Narrows,11/3/24,Sunday,17:06:00,High,,344,11.3,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.03
13990,Tacoma Narrows,11/3/24,Sunday,17:24:00, slack,0,,,"THE NARROWS, NORTH",PUG3905,,,47.26533573,-122.5444392,0.03
13991,Tacoma Narrows,11/3/24,Sunday,21:18:00, ebb,-4.8,,,"THE NARROWS, NORTH",PUG3906,,,47.26533573,-122.5444392,0.03
14025,Tacoma Narrows,11/4/24,Monday,0:13:00,Low,,-47,-1.54,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.07
14026,Tacoma Narrows,11/4/24,Monday,0:48:00, slack,0,,,"THE NARROWS, NORTH",PUG3907,,,47.26533573,-122.5444392,0.07
14027,Tacoma Narrows,11/4/24,Monday,3:48:00, flood,5.3,,,"THE NARROWS, NORTH",PUG3908,,,47.26533573,-122.5444392,0.07
14028,Tacoma Narrows,11/4/24,Monday,7:42:00, slack,0,,,"THE NARROWS, NORTH",PUG3909,,,47.26533573,-122.5444392,0.07
14029,Tacoma Narrows,11/4/24,Monday,7:43:00,High,,388,12.73,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.07
14030,Tacoma Narrows,11/4/24,Monday,10:18:00, ebb,-2.6,,,"THE NARROWS, NORTH",PUG3910,,,47.26533573,-122.5444392,0.07
14031,Tacoma Narrows,11/4/24,Monday,13:01:00,Low,,244,8.02,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.07
14032,Tacoma Narrows,11/4/24,Monday,13:36:00, slack,0,,,"THE NARROWS, NORTH",PUG3911,,,47.26533573,-122.5444392,0.07
14033,Tacoma Narrows,11/4/24,Monday,15:48:00, flood,2.1,,,"THE NARROWS, NORTH",PUG3912,,,47.26533573,-122.5444392,0.07
14034,Tacoma Narrows,11/4/24,Monday,17:31:00,High,,335,10.99,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.07
14035,Tacoma Narrows,11/4/24,Monday,18:00:00, slack,0,,,"THE NARROWS, NORTH",PUG3913,,,47.26533573,-122.5444392,0.07
14036,Tacoma Narrows,11/4/24,Monday,21:54:00, ebb,-4.6,,,"THE NARROWS, NORTH",PUG3914,,,47.26533573,-122.5444392,0.07
14070,Tacoma Narrows,11/5/24,Tuesday,0:51:00,Low,,-48,-1.57,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.14
14071,Tacoma Narrows,11/5/24,Tuesday,1:24:00, slack,0,,,"THE NARROWS, NORTH",PUG3915,,,47.26533573,-122.5444392,0.14
14072,Tacoma Narrows,11/5/24,Tuesday,4:30:00, flood,5.2,,,"THE NARROWS, NORTH",PUG3916,,,47.26533573,-122.5444392,0.14
14073,Tacoma Narrows,11/5/24,Tuesday,8:24:00, slack,0,,,"THE NARROWS, NORTH",PUG3917,,,47.26533573,-122.5444392,0.14
14074,Tacoma Narrows,11/5/24,Tuesday,8:29:00,High,,387,12.71,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.14
14075,Tacoma Narrows,11/5/24,Tuesday,11:00:00, ebb,-2.5,,,"THE NARROWS, NORTH",PUG3918,,,47.26533573,-122.5444392,0.14
14076,Tacoma Narrows,11/5/24,Tuesday,13:49:00,Low,,254,8.33,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.14
14077,Tacoma Narrows,11/5/24,Tuesday,14:24:00, slack,0,,,"THE NARROWS, NORTH",PUG3919,,,47.26533573,-122.5444392,0.14
14078,Tacoma Narrows,11/5/24,Tuesday,16:30:00, flood,1.9,,,"THE NARROWS, NORTH",PUG3920,,,47.26533573,-122.5444392,0.14
14079,Tacoma Narrows,11/5/24,Tuesday,17:58:00,High,,325,10.65,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.14
14080,Tacoma Narrows,11/5/24,Tuesday,18:36:00, slack,0,,,"THE NARROWS, NORTH",PUG3921,,,47.26533573,-122.5444392,0.14
14081,Tacoma Narrows,11/5/24,Tuesday,22:30:00, ebb,-4.4,,,"THE NARROWS, NORTH",PUG3922,,,47.26533573,-122.5444392,0.14
14113,Tacoma Narrows,11/6/24,Wednesday,1:35:00,Low,,-42,-1.38,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.21
14114,Tacoma Narrows,11/6/24,Wednesday,2:00:00, slack,0,,,"THE NARROWS, NORTH",PUG3923,,,47.26533573,-122.5444392,0.21
14115,Tacoma Narrows,11/6/24,Wednesday,5:12:00, flood,5,,,"THE NARROWS, NORTH",PUG3924,,,47.26533573,-122.5444392,0.21
14116,Tacoma Narrows,11/6/24,Wednesday,9:06:00, slack,0,,,"THE NARROWS, NORTH",PUG3925,,,47.26533573,-122.5444392,0.21
14117,Tacoma Narrows,11/6/24,Wednesday,9:20:00,High,,383,12.57,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.21
14118,Tacoma Narrows,11/6/24,Wednesday,11:48:00, ebb,-2.3,,,"THE NARROWS, NORTH",PUG3926,,,47.26533573,-122.5444392,0.21
14119,Tacoma Narrows,11/6/24,Wednesday,14:46:00,Low,,258,8.48,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.21
14120,Tacoma Narrows,11/6/24,Wednesday,15:18:00, slack,0,,,"THE NARROWS, NORTH",PUG3927,,,47.26533573,-122.5444392,0.21
14121,Tacoma Narrows,11/6/24,Wednesday,17:24:00, flood,1.8,,,"THE NARROWS, NORTH",PUG3928,,,47.26533573,-122.5444392,0.21
14122,Tacoma Narrows,11/6/24,Wednesday,18:32:00,High,,312,10.22,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.21
14123,Tacoma Narrows,11/6/24,Wednesday,19:30:00, slack,0,,,"THE NARROWS, NORTH",PUG3929,,,47.26533573,-122.5444392,0.21
14124,Tacoma Narrows,11/6/24,Wednesday,23:24:00, ebb,-4.2,,,"THE NARROWS, NORTH",PUG3930,,,47.26533573,-122.5444392,0.21
14156,Tacoma Narrows,11/7/24,Thursday,2:23:00,Low,,-30,-0.99,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.3
14157,Tacoma Narrows,11/7/24,Thursday,2:54:00, slack,0,,,"THE NARROWS, NORTH",PUG3931,,,47.26533573,-122.5444392,0.3
14158,Tacoma Narrows,11/7/24,Thursday,6:06:00, flood,4.7,,,"THE NARROWS, NORTH",PUG3932,,,47.26533573,-122.5444392,0.3
14159,Tacoma Narrows,11/7/24,Thursday,10:00:00, slack,0,,,"THE NARROWS, NORTH",PUG3933,,,47.26533573,-122.5444392,0.3
14160,Tacoma Narrows,11/7/24,Thursday,10:18:00,High,,379,12.44,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.3
14161,Tacoma Narrows,11/7/24,Thursday,12:48:00, ebb,-2.1,,,"THE NARROWS, NORTH",PUG3934,,,47.26533573,-122.5444392,0.3
14162,Tacoma Narrows,11/7/24,Thursday,16:00:00,Low,,255,8.36,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.3
14163,Tacoma Narrows,11/7/24,Thursday,16:18:00, slack,0,,,"THE NARROWS, NORTH",PUG3935,,,47.26533573,-122.5444392,0.3
14164,Tacoma Narrows,11/7/24,Thursday,18:18:00, flood,1.7,,,"THE NARROWS, NORTH",PUG3936,,,47.26533573,-122.5444392,0.3
14165,Tacoma Narrows,11/7/24,Thursday,19:22:00,High,,294,9.64,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.3
14166,Tacoma Narrows,11/7/24,Thursday,20:24:00, slack,0,,,"THE NARROWS, NORTH",PUG3937,,,47.26533573,-122.5444392,0.3
14199,Tacoma Narrows,11/8/24,Friday,0:18:00, ebb,-4,,,"THE NARROWS, NORTH",PUG3938,,,47.26533573,-122.5444392,0.4
14200,Tacoma Narrows,11/8/24,Friday,3:17:00,Low,,-13,-0.44,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.4
14201,Tacoma Narrows,11/8/24,Friday,3:54:00, slack,0,,,"THE NARROWS, NORTH",PUG3939,,,47.26533573,-122.5444392,0.4
14202,Tacoma Narrows,11/8/24,Friday,7:00:00, flood,4.5,,,"THE NARROWS, NORTH",PUG3940,,,47.26533573,-122.5444392,0.4
14203,Tacoma Narrows,11/8/24,Friday,11:06:00, slack,0,,,"THE NARROWS, NORTH",PUG3941,,,47.26533573,-122.5444392,0.4
14204,Tacoma Narrows,11/8/24,Friday,11:16:00,High,,378,12.41,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.4
14205,Tacoma Narrows,11/8/24,Friday,13:54:00, ebb,-2.1,,,"THE NARROWS, NORTH",PUG3942,,,47.26533573,-122.5444392,0.4
14206,Tacoma Narrows,11/8/24,Friday,17:24:00, slack,0,,,"THE NARROWS, NORTH",PUG3943,,,47.26533573,-122.5444392,0.4
14207,Tacoma Narrows,11/8/24,Friday,17:29:00,Low,,237,7.77,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.4
14208,Tacoma Narrows,11/8/24,Friday,19:24:00, flood,1.7,,,"THE NARROWS, NORTH",PUG3944,,,47.26533573,-122.5444392,0.4
14209,Tacoma Narrows,11/8/24,Friday,20:56:00,High,,273,8.96,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.4
14210,Tacoma Narrows,11/8/24,Friday,21:36:00, slack,0,,,"THE NARROWS, NORTH",PUG3945,,,47.26533573,-122.5444392,0.4
14244,Tacoma Narrows,11/9/24,Saturday,1:24:00, ebb,-3.8,,,"THE NARROWS, NORTH",PUG3946,,,47.26533573,-122.5444392,0.51
14245,Tacoma Narrows,11/9/24,Saturday,4:18:00,Low,,8,0.26,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.51
14246,Tacoma Narrows,11/9/24,Saturday,4:54:00, slack,0,,,"THE NARROWS, NORTH",PUG3947,,,47.26533573,-122.5444392,0.51
14247,Tacoma Narrows,11/9/24,Saturday,8:00:00, flood,4.4,,,"THE NARROWS, NORTH",PUG3948,,,47.26533573,-122.5444392,0.51
14248,Tacoma Narrows,11/9/24,Saturday,12:06:00, slack,0,,,"THE NARROWS, NORTH",PUG3949,,,47.26533573,-122.5444392,0.51
14249,Tacoma Narrows,11/9/24,Saturday,12:09:00,High,,382,12.54,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.51
14250,Tacoma Narrows,11/9/24,Saturday,15:12:00, ebb,-2.5,,,"THE NARROWS, NORTH",PUG3950,,,47.26533573,-122.5444392,0.51
14251,Tacoma Narrows,11/9/24,Saturday,18:30:00, slack,0,,,"THE NARROWS, NORTH",PUG3951,,,47.26533573,-122.5444392,0.51
14252,Tacoma Narrows,11/9/24,Saturday,18:38:00,Low,,203,6.66,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.51
14253,Tacoma Narrows,11/9/24,Saturday,20:30:00, flood,1.9,,,"THE NARROWS, NORTH",PUG3952,,,47.26533573,-122.5444392,0.51
14254,Tacoma Narrows,11/9/24,Saturday,22:46:00,High,,262,8.58,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.51
14255,Tacoma Narrows,11/9/24,Saturday,23:00:00, slack,0,,,"THE NARROWS, NORTH",PUG3953,,,47.26533573,-122.5444392,0.51
14289,Tacoma Narrows,11/10/24,Sunday,2:36:00, ebb,-3.7,,,"THE NARROWS, NORTH",PUG3954,,,47.26533573,-122.5444392,0.62
14290,Tacoma Narrows,11/10/24,Sunday,5:22:00,Low,,32,1.06,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.62
14291,Tacoma Narrows,11/10/24,Sunday,6:00:00, slack,0,,,"THE NARROWS, NORTH",PUG3955,,,47.26533573,-122.5444392,0.62
14292,Tacoma Narrows,11/10/24,Sunday,9:06:00, flood,4.4,,,"THE NARROWS, NORTH",PUG3956,,,47.26533573,-122.5444392,0.62
14293,Tacoma Narrows,11/10/24,Sunday,12:52:00,High,,389,12.77,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.62
14294,Tacoma Narrows,11/10/24,Sunday,13:00:00, slack,0,,,"THE NARROWS, NORTH",PUG3957,,,47.26533573,-122.5444392,0.62
14295,Tacoma Narrows,11/10/24,Sunday,16:12:00, ebb,-3.1,,,"THE NARROWS, NORTH",PUG3958,,,47.26533573,-122.5444392,0.62
14296,Tacoma Narrows,11/10/24,Sunday,19:24:00,Low,,156,5.13,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.62
14297,Tacoma Narrows,11/10/24,Sunday,19:30:00, slack,0,,,"THE NARROWS, NORTH",PUG3959,,,47.26533573,-122.5444392,0.62
14298,Tacoma Narrows,11/10/24,Sunday,21:48:00, flood,2.3,,,"THE NARROWS, NORTH",PUG3960,,,47.26533573,-122.5444392,0.62
14330,Tacoma Narrows,11/11/24,Monday,0:25:00,High,,268,8.8,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.73
14331,Tacoma Narrows,11/11/24,Monday,0:30:00, slack,0,,,"THE NARROWS, NORTH",PUG3961,,,47.26533573,-122.5444392,0.73
14332,Tacoma Narrows,11/11/24,Monday,3:42:00, ebb,-3.6,,,"THE NARROWS, NORTH",PUG3962,,,47.26533573,-122.5444392,0.73
14333,Tacoma Narrows,11/11/24,Monday,6:27:00,Low,,60,1.97,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.73
14334,Tacoma Narrows,11/11/24,Monday,7:00:00, slack,0,,,"THE NARROWS, NORTH",PUG3963,,,47.26533573,-122.5444392,0.73
14335,Tacoma Narrows,11/11/24,Monday,10:06:00, flood,4.5,,,"THE NARROWS, NORTH",PUG3964,,,47.26533573,-122.5444392,0.73
14336,Tacoma Narrows,11/11/24,Monday,13:29:00,High,,398,13.07,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.73
14337,Tacoma Narrows,11/11/24,Monday,13:42:00, slack,0,,,"THE NARROWS, NORTH",PUG3965,,,47.26533573,-122.5444392,0.73
14338,Tacoma Narrows,11/11/24,Monday,17:06:00, ebb,-4,,,"THE NARROWS, NORTH",PUG3966,,,47.26533573,-122.5444392,0.73
14339,Tacoma Narrows,11/11/24,Monday,20:04:00,Low,,101,3.31,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.73
14340,Tacoma Narrows,11/11/24,Monday,20:24:00, slack,0,,,"THE NARROWS, NORTH",PUG3967,,,47.26533573,-122.5444392,0.73
14341,Tacoma Narrows,11/11/24,Monday,23:00:00, flood,3.2,,,"THE NARROWS, NORTH",PUG3968,,,47.26533573,-122.5444392,0.73
14376,Tacoma Narrows,11/12/24,Tuesday,1:48:00, slack,0,,,"THE NARROWS, NORTH",PUG3969,,,47.26533573,-122.5444392,0.83
14377,Tacoma Narrows,11/12/24,Tuesday,1:51:00,High,,292,9.58,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.83
14378,Tacoma Narrows,11/12/24,Tuesday,4:42:00, ebb,-3.5,,,"THE NARROWS, NORTH",PUG3970,,,47.26533573,-122.5444392,0.83
14379,Tacoma Narrows,11/12/24,Tuesday,7:30:00,Low,,91,2.98,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.83
14380,Tacoma Narrows,11/12/24,Tuesday,8:00:00, slack,0,,,"THE NARROWS, NORTH",PUG3971,,,47.26533573,-122.5444392,0.83
14381,Tacoma Narrows,11/12/24,Tuesday,11:00:00, flood,4.5,,,"THE NARROWS, NORTH",PUG3972,,,47.26533573,-122.5444392,0.83
14382,Tacoma Narrows,11/12/24,Tuesday,14:02:00,High,,408,13.38,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.83
14383,Tacoma Narrows,11/12/24,Tuesday,14:18:00, slack,0,,,"THE NARROWS, NORTH",PUG3973,,,47.26533573,-122.5444392,0.83
14384,Tacoma Narrows,11/12/24,Tuesday,17:48:00, ebb,-4.8,,,"THE NARROWS, NORTH",PUG3974,,,47.26533573,-122.5444392,0.83
14385,Tacoma Narrows,11/12/24,Tuesday,20:43:00,Low,,41,1.35,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.83
14386,Tacoma Narrows,11/12/24,Tuesday,21:12:00, slack,0,,,"THE NARROWS, NORTH",PUG3975,,,47.26533573,-122.5444392,0.83
14422,Tacoma Narrows,11/13/24,Wednesday,0:00:00, flood,4.2,,,"THE NARROWS, NORTH",PUG3976,,,47.26533573,-122.5444392,0.91
14423,Tacoma Narrows,11/13/24,Wednesday,3:00:00, slack,0,,,"THE NARROWS, NORTH",PUG3977,,,47.26533573,-122.5444392,0.91
14424,Tacoma Narrows,11/13/24,Wednesday,3:05:00,High,,326,10.68,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.91
14425,Tacoma Narrows,11/13/24,Wednesday,5:48:00, ebb,-3.4,,,"THE NARROWS, NORTH",PUG3978,,,47.26533573,-122.5444392,0.91
14426,Tacoma Narrows,11/13/24,Wednesday,8:29:00,Low,,124,4.08,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.91
14427,Tacoma Narrows,11/13/24,Wednesday,8:54:00, slack,0,,,"THE NARROWS, NORTH",PUG3979,,,47.26533573,-122.5444392,0.91
14428,Tacoma Narrows,11/13/24,Wednesday,11:48:00, flood,4.4,,,"THE NARROWS, NORTH",PUG3980,,,47.26533573,-122.5444392,0.91
14429,Tacoma Narrows,11/13/24,Wednesday,14:34:00,High,,415,13.63,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.91
14430,Tacoma Narrows,11/13/24,Wednesday,14:54:00, slack,0,,,"THE NARROWS, NORTH",PUG3981,,,47.26533573,-122.5444392,0.91
14431,Tacoma Narrows,11/13/24,Wednesday,18:24:00, ebb,-5.5,,,"THE NARROWS, NORTH",PUG3982,,,47.26533573,-122.5444392,0.91
14432,Tacoma Narrows,11/13/24,Wednesday,21:21:00,Low,,-16,-0.51,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.91
14433,Tacoma Narrows,11/13/24,Wednesday,22:00:00, slack,0,,,"THE NARROWS, NORTH",PUG3983,,,47.26533573,-122.5444392,0.91
14469,Tacoma Narrows,11/14/24,Thursday,0:48:00, flood,5.2,,,"THE NARROWS, NORTH",PUG3984,,,47.26533573,-122.5444392,0.96
14470,Tacoma Narrows,11/14/24,Thursday,4:06:00, slack,0,,,"THE NARROWS, NORTH",PUG3985,,,47.26533573,-122.5444392,0.96
14471,Tacoma Narrows,11/14/24,Thursday,4:10:00,High,,361,11.83,,,TACOMA NARROWS BRIDGE,9446486,47.26533573,-122.5444392,0.96
